CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,ProductCategory,DiscountApplied(%),TotalAmount,Competitor Price,Seasonal Factor,Segment,Elasticity,Treatment,Avg_Uplift_Score
530449,B,5,84.33949693,2023-07-20 08:12:00,Credit Card,Clothing,4.210414305,403.9422734,79.13,Medium,6,-0.22742157988984474,1,-24.268182851686856
700465,B,2,91.13518594,2023-10-20 06:50:00,Credit Card,Home Decor,13.97863612,156.7914598,79.21,Medium,1,-0.1958735173610127,1,-14.246726186420569
184793,A,4,20.67847352,2023-10-06 08:36:00,Credit Card,Home Decor,2.768024937,80.42435287,16.93,Medium,1,-0.1958735173610127,1,-14.246726186420569
666610,D,3,50.4508082,2023-08-23 11:24:00,Debit Card,Electronics,18.00679372,124.0987057,51.86,High,2,-0.4230762001181985,1,-9.83839735937767
469263,C,1,96.47552797,2024-02-26 10:00:00,Cash,Electronics,2.856699052,93.71951247,105.04,Medium,0,-0.20964821102558245,1,-10.966965978347154
338998,A,6,89.64377529,2023-10-17 12:37:00,Cash,Electronics,14.91439853,457.6436723,94.73,Medium,3,-0.036446365657906356,1,-13.837756007662435
401398,C,1,47.28677416,2024-04-04 12:58:00,Credit Card,Clothing,0.773315843,46.92109805,50.32,High,2,-0.33142107161428974,0,-13.648232064169923
210733,A,9,92.65144862,2024-02-25 20:49:00,Cash,Clothing,12.44882378,730.0568974,107.06,Medium,3,-0.20783185574238006,1,-25.0028469359639
372583,D,6,87.57125428,2024-03-25 22:41:00,Credit Card,Home Decor,5.061395589,498.8335601,91.64,Medium,3,-0.10773098552553337,1,-23.942406671563486
426640,D,5,34.12261622,2023-06-24 12:56:00,PayPal,Electronics,8.835655399,155.5382972,33.52,Medium,0,-0.20964821102558245,1,-10.966965978347154
339056,B,9,61.6267509,2023-08-31 05:55:00,Debit Card,Books,14.67337985,473.2562129,73.08,High,5,-0.9078650568091984,1,-16.866341989690344
646799,A,8,27.34429306,2023-10-11 15:23:00,Debit Card,Electronics,8.01485235,201.2215068,26.07,Medium,0,-0.20964821102558245,1,-10.966965978347154
654043,B,3,40.30710368,2023-09-18 19:51:00,Cash,Home Decor,17.21690788,100.1024003,37.5,Medium,1,-0.1958735173610127,1,-14.246726186420569
697401,B,5,20.67298714,2024-01-08 03:47:00,Debit Card,Home Decor,17.8337564,84.93108485,23.27,Medium,1,-0.1958735173610127,1,-14.246726186420569
197059,A,4,65.61463021,2024-01-08 07:45:00,Cash,Home Decor,13.26673769,227.6388373,53.86,Medium,1,-0.1958735173610127,1,-14.246726186420569
559230,D,6,81.79570911,2024-02-17 04:31:00,Debit Card,Electronics,17.02504674,407.2197084,73.98,Medium,0,-0.20964821102558245,1,-10.966965978347154
898431,C,6,13.89882266,2023-06-10 02:53:00,Debit Card,Electronics,17.46606575,68.82747096,12.99,Medium,0,-0.20964821102558245,1,-10.966965978347154
727078,A,5,46.31656325,2024-04-21 14:29:00,PayPal,Books,13.69368178,199.8706023,41.09,High,2,-0.35694265080674487,1,-16.208538627422996
943940,B,9,74.1444688,2024-02-26 22:51:00,Credit Card,Electronics,9.739038805,602.3115919,75.05,Medium,3,-0.036446365657906356,1,-13.837756007662435
153541,B,7,89.78395183,2023-10-15 13:42:00,Credit Card,Electronics,5.397658225,594.5640468,107.25,Medium,3,-0.036446365657906356,1,-13.837756007662435
183604,C,1,89.18627759,2023-08-09 22:02:00,Cash,Clothing,12.11799395,78.37868987,86.64,High,5,-0.632871822782734,1,-45.10303738742457
674569,B,4,34.2044362,2023-11-24 17:28:00,Credit Card,Home Decor,5.662452245,129.0705053,28.85,Medium,1,-0.1958735173610127,1,-14.246726186420569
25563,B,2,13.93143353,2023-11-16 13:40:00,PayPal,Books,6.115450379,26.15892725,11.9,Medium,4,-0.21978374554845242,1,-15.859701383760692
143787,A,8,88.47745652,2023-11-07 15:59:00,Credit Card,Books,9.685951482,639.2605841,92.7,Medium,3,-0.142377082670556,1,-13.49141294030206
397218,B,4,42.49678159,2023-07-25 04:54:00,Credit Card,Home Decor,0.63693044,168.9044266,42.38,Medium,1,-0.1958735173610127,0,-14.246726186420569
142336,C,6,84.50224552,2023-06-17 05:55:00,Cash,Clothing,11.51963162,448.6073887,92.08,Medium,3,-0.20783185574238006,1,-25.0028469359639
361806,C,7,89.0060084,2023-05-07 06:48:00,Debit Card,Home Decor,8.406552836,570.6656989,91.71,Medium,3,-0.10773098552553337,1,-23.942406671563486
296808,D,4,68.92519457,2023-12-21 04:04:00,Debit Card,Clothing,0.220487721,275.0928919,64.3,High,5,-0.632871822782734,0,-45.10303738742457
34273,B,4,41.73842047,2023-06-09 02:46:00,Credit Card,Books,7.412320986,154.5785391,37.4,Medium,4,-0.21978374554845242,1,-15.859701383760692
865676,A,7,51.81418064,2023-09-14 23:54:00,Debit Card,Books,10.83611821,323.3967434,47.23,Medium,4,-0.21978374554845242,1,-15.859701383760692
414193,D,3,61.02756776,2024-03-29 11:46:00,PayPal,Electronics,16.12933649,153.552678,61.37,Medium,0,-0.20964821102558245,1,-10.966965978347154
586857,A,1,62.62433123,2023-11-26 17:06:00,Cash,Clothing,15.64859963,52.82450037,52.42,Medium,6,-0.22742157988984474,1,-24.268182851686856
434473,A,3,20.71427059,2023-08-24 13:44:00,Credit Card,Books,2.19623218,60.77801134,17.8,High,2,-0.35694265080674487,1,-16.208538627422996
680975,A,7,39.11038898,2023-11-17 23:07:00,PayPal,Clothing,8.479262195,250.5588159,38.53,Medium,6,-0.22742157988984474,1,-24.268182851686856
116402,C,3,86.28085969,2023-08-09 03:23:00,PayPal,Books,9.67769933,233.7925725,82.53,High,5,-0.9078650568091984,1,-16.866341989690344
170616,D,5,64.66978757,2024-04-27 10:43:00,Debit Card,Books,12.80496818,281.9442092,67.66,High,5,-0.9078650568091984,1,-16.866341989690344
821882,C,4,22.73672603,2023-05-23 19:07:00,Cash,Electronics,4.887788404,86.50161188,22.22,Medium,0,-0.20964821102558245,1,-10.966965978347154
997890,B,5,18.61467357,2024-01-19 11:08:00,Debit Card,Electronics,12.49428173,81.44451904,17.79,Medium,0,-0.20964821102558245,1,-10.966965978347154
935643,A,6,23.42090824,2023-06-30 10:12:00,Debit Card,Electronics,4.608331082,134.0495715,24.35,Medium,0,-0.20964821102558245,1,-10.966965978347154
683022,A,1,33.28655384,2024-03-02 02:12:00,Debit Card,Books,18.41402102,27.15716082,33.6,Medium,4,-0.21978374554845242,1,-15.859701383760692
405474,B,7,26.73675214,2024-03-14 18:38:00,Cash,Home Decor,18.54106584,152.4563132,27.19,Medium,1,-0.1958735173610127,1,-14.246726186420569
779324,B,5,27.91849542,2023-06-26 12:31:00,Credit Card,Clothing,14.13610885,119.8595326,20.1,Medium,6,-0.22742157988984474,1,-24.268182851686856
934882,C,3,98.48606854,2023-06-19 18:06:00,Cash,Home Decor,14.70196612,252.0200403,94.74,Medium,1,-0.1958735173610127,1,-14.246726186420569
886705,D,8,84.43764395,2023-12-08 21:05:00,Credit Card,Books,15.40505834,571.4398051,82.67,High,5,-0.9078650568091984,1,-16.866341989690344
925929,C,7,83.6590113,2023-10-20 00:49:00,Credit Card,Home Decor,5.352910237,554.2657366,87.51,Medium,3,-0.10773098552553337,1,-23.942406671563486
150504,C,3,91.27569684,2023-11-03 00:54:00,Debit Card,Books,0.519837832,272.4036337,104.57,Medium,4,-0.21978374554845242,0,-15.859701383760692
825803,B,9,18.49861831,2023-10-02 12:21:00,Cash,Electronics,5.98889542,156.5167987,16.68,Medium,0,-0.20964821102558245,1,-10.966965978347154
135705,B,5,23.82067111,2023-08-30 14:49:00,Debit Card,Electronics,4.03006596,114.3034118,22.0,High,2,-0.4230762001181985,1,-9.83839735937767
291106,D,4,55.59986464,2024-03-21 20:28:00,Cash,Clothing,16.42721923,185.8654119,61.96,Medium,6,-0.22742157988984474,1,-24.268182851686856
587221,D,5,89.50542245,2023-10-18 00:16:00,Cash,Clothing,12.80170562,390.2360088,88.08,Medium,6,-0.22742157988984474,1,-24.268182851686856
21256,D,5,30.08729206,2024-01-22 14:22:00,PayPal,Home Decor,16.34352996,125.8498323,30.92,Medium,1,-0.1958735173610127,1,-14.246726186420569
71929,C,3,69.5364625,2023-10-17 08:42:00,Cash,Electronics,8.415674097,191.0535013,61.81,Medium,0,-0.20964821102558245,1,-10.966965978347154
4213,A,4,72.90983239,2024-01-09 23:56:00,Credit Card,Electronics,5.674058315,275.0915439,68.84,Medium,0,-0.20964821102558245,1,-10.966965978347154
248687,A,2,77.4054792,2024-02-05 04:08:00,Debit Card,Home Decor,8.09600521,142.2774551,75.58,Medium,1,-0.1958735173610127,1,-14.246726186420569
371959,B,7,69.86357399,2024-01-29 08:49:00,PayPal,Books,1.153102443,483.4058279,82.42,Medium,3,-0.142377082670556,1,-13.49141294030206
430344,D,2,60.54546631,2023-07-18 21:20:00,PayPal,Clothing,11.5502839,107.1045861,65.37,Medium,6,-0.22742157988984474,1,-24.268182851686856
488764,A,2,95.75621982,2023-09-18 03:47:00,Debit Card,Clothing,12.28092318,167.992944,90.92,Medium,6,-0.22742157988984474,1,-24.268182851686856
682137,A,2,99.12756324,2024-01-15 01:22:00,Debit Card,Clothing,8.816365474,180.77623,97.33,Medium,6,-0.22742157988984474,1,-24.268182851686856
434881,C,5,62.43616457,2023-09-04 01:48:00,Cash,Clothing,0.73911903,309.873435,62.49,Medium,6,-0.22742157988984474,0,-24.268182851686856
828213,D,9,72.90002421,2024-03-29 11:09:00,Debit Card,Clothing,19.82061678,526.057108,69.98,Medium,3,-0.20783185574238006,1,-25.0028469359639
796221,B,2,56.41540146,2024-03-02 23:19:00,Debit Card,Electronics,4.080566948,108.2266665,56.21,Medium,0,-0.20964821102558245,1,-10.966965978347154
207311,C,8,54.03915345,2024-03-11 01:16:00,PayPal,Clothing,3.657344477,416.5020437,64.36,Medium,6,-0.22742157988984474,1,-24.268182851686856
123177,C,6,88.32085842,2023-12-07 09:41:00,Cash,Clothing,1.848926667,520.1272231,97.66,High,5,-0.632871822782734,1,-45.10303738742457
909954,A,1,83.84416196,2023-08-07 04:31:00,Credit Card,Electronics,15.23794442,71.06803516,82.7,High,5,-0.728344149580409,1,-22.583071910753628
770476,B,3,44.73766455,2024-04-28 20:15:00,Credit Card,Electronics,10.03950478,120.7386737,50.35,High,2,-0.4230762001181985,1,-9.83839735937767
797783,C,4,32.44735006,2023-05-06 09:20:00,Debit Card,Electronics,6.825485351,120.9306437,28.92,Medium,0,-0.20964821102558245,1,-10.966965978347154
877607,D,6,13.93469526,2023-09-06 07:51:00,Debit Card,Books,9.078582556,76.01773467,15.17,Medium,4,-0.21978374554845242,1,-15.859701383760692
572201,C,2,91.13397924,2023-05-21 11:02:00,Cash,Electronics,15.8058933,153.4588794,79.17,Medium,0,-0.20964821102558245,1,-10.966965978347154
627924,B,7,60.53005214,2023-08-07 06:53:00,PayPal,Home Decor,3.192932081,410.1815808,48.81,High,5,-0.47414632202423357,1,-53.262669231976474
553769,D,7,64.98674099,2024-03-20 04:52:00,Cash,Electronics,8.323251004,417.0441199,65.46,Medium,0,-0.20964821102558245,1,-10.966965978347154
944918,C,2,61.3122159,2024-03-23 23:41:00,PayPal,Clothing,19.89223903,98.23168672,61.76,Medium,6,-0.22742157988984474,1,-24.268182851686856
117427,B,8,11.06845417,2023-12-09 19:40:00,Credit Card,Electronics,16.58092583,73.86561592,11.86,High,2,-0.4230762001181985,1,-9.83839735937767
834915,C,2,12.54585244,2023-08-17 05:38:00,Credit Card,Electronics,19.37823317,20.2293758,13.47,High,2,-0.4230762001181985,1,-9.83839735937767
178610,A,9,89.99289265,2023-12-24 09:27:00,PayPal,Books,12.4232905,709.3153276,103.23,High,5,-0.9078650568091984,1,-16.866341989690344
178610,A,9,89.99289265,2023-12-24 09:27:00,PayPal,Books,12.4232905,709.3153276,103.23,High,2,-0.35694265080674487,1,-16.208538627422996
9151,B,6,29.70155672,2023-06-27 08:07:00,Debit Card,Books,18.79302881,144.7184076,29.62,Medium,4,-0.21978374554845242,1,-15.859701383760692
432634,A,9,76.33764544,2023-07-16 11:37:00,Debit Card,Books,7.908736079,632.7027228,76.3,Medium,3,-0.142377082670556,1,-13.49141294030206
893980,C,6,59.98628043,2023-11-19 00:05:00,Cash,Books,9.629026418,325.2611138,66.92,Medium,4,-0.21978374554845242,1,-15.859701383760692
372084,C,5,81.1958028,2024-01-04 12:13:00,PayPal,Clothing,8.789030322,370.2973954,71.6,Medium,6,-0.22742157988984474,1,-24.268182851686856
804574,C,7,13.52625968,2023-08-16 05:21:00,Credit Card,Home Decor,10.64585376,84.60391698,13.35,High,2,-0.2629230610634127,1,-12.400453703881936
343581,C,6,55.40084167,2023-11-24 04:33:00,Credit Card,Electronics,9.1718198,301.9174578,51.43,Medium,0,-0.20964821102558245,1,-10.966965978347154
125983,D,7,61.06586221,2023-12-16 12:49:00,Credit Card,Electronics,19.42536642,344.425163,54.85,High,5,-0.728344149580409,1,-22.583071910753628
960271,D,5,39.57155108,2024-04-06 01:02:00,Cash,Home Decor,9.319105404,179.4191826,41.44,High,2,-0.2629230610634127,1,-12.400453703881936
364415,C,8,90.82115666,2023-12-25 17:40:00,Debit Card,Home Decor,19.11819498,587.6623268,82.89,High,5,-0.47414632202423357,1,-53.262669231976474
91830,B,4,35.05872903,2024-02-29 21:35:00,Debit Card,Clothing,5.261802944,132.8560312,33.2,Medium,6,-0.22742157988984474,1,-24.268182851686856
854633,D,4,95.74020388,2023-07-12 00:49:00,Credit Card,Clothing,9.446400336,346.7848038,95.87,Medium,6,-0.22742157988984474,1,-24.268182851686856
396863,C,9,85.71943996,2023-12-26 16:10:00,Cash,Electronics,7.156386491,716.2652298,88.63,High,5,-0.728344149580409,1,-22.583071910753628
41416,D,5,49.97101053,2023-07-21 13:40:00,Cash,Home Decor,0.040016512,249.7550694,56.23,Medium,1,-0.1958735173610127,0,-14.246726186420569
325804,D,4,57.23604209,2023-09-09 16:31:00,Credit Card,Electronics,13.48929966,198.0612035,62.42,Medium,0,-0.20964821102558245,1,-10.966965978347154
65376,A,3,90.41317728,2023-11-07 14:18:00,Credit Card,Books,9.854903231,244.5091384,97.76,Medium,4,-0.21978374554845242,1,-15.859701383760692
819565,B,5,54.30926903,2023-08-03 00:08:00,Credit Card,Electronics,18.36261578,221.6833331,49.49,High,2,-0.4230762001181985,1,-9.83839735937767
736821,C,2,67.84310526,2023-11-29 14:22:00,Credit Card,Books,19.82794923,108.7824176,80.83,Medium,4,-0.21978374554845242,1,-15.859701383760692
882314,C,6,33.49644646,2024-04-03 04:45:00,Credit Card,Books,11.38683116,178.0935759,32.4,High,2,-0.35694265080674487,1,-16.208538627422996
343068,B,9,20.55564575,2023-05-27 13:52:00,Cash,Home Decor,17.75747215,152.1493441,18.97,Medium,1,-0.1958735173610127,1,-14.246726186420569
882352,A,5,90.81866896,2023-05-10 07:19:00,Cash,Electronics,12.45080899,397.5550498,84.04,Medium,0,-0.20964821102558245,1,-10.966965978347154
882352,A,5,90.81866896,2023-05-10 07:19:00,Cash,Electronics,12.45080899,397.5550498,84.04,Medium,1,0.04155076338528116,1,-22.625157494224478
15562,D,7,47.23724366,2024-01-08 06:11:00,PayPal,Books,4.641052675,315.3145681,37.19,Medium,4,-0.21978374554845242,1,-15.859701383760692
169367,B,8,23.02602132,2024-03-22 12:19:00,Credit Card,Books,1.202480002,181.9931041,24.07,Medium,4,-0.21978374554845242,1,-15.859701383760692
60000,D,6,78.29618839,2024-01-26 09:30:00,Cash,Books,19.74506312,377.0193394,64.3,Medium,4,-0.21978374554845242,1,-15.859701383760692
332090,D,5,29.85074628,2024-03-31 11:38:00,Credit Card,Home Decor,7.59503275,137.9178616,25.55,Medium,1,-0.1958735173610127,1,-14.246726186420569
7152,D,1,87.60828914,2023-10-04 11:21:00,Cash,Clothing,12.54502112,76.61781077,103.0,Medium,6,-0.22742157988984474,1,-24.268182851686856
367034,A,5,84.03813254,2023-11-05 21:29:00,Debit Card,Clothing,16.59301488,350.4683635,96.5,Medium,6,-0.22742157988984474,1,-24.268182851686856
419836,A,9,86.19332865,2024-01-19 00:28:00,Credit Card,Electronics,3.156155995,751.2563946,75.79,Medium,3,-0.036446365657906356,1,-13.837756007662435
372984,B,4,21.14393484,2023-05-23 08:39:00,Debit Card,Home Decor,18.23938135,69.14964772,19.02,Medium,1,-0.1958735173610127,1,-14.246726186420569
254913,C,6,76.22408951,2023-11-30 17:46:00,Cash,Clothing,17.32306254,378.1184569,82.7,Medium,6,-0.22742157988984474,1,-24.268182851686856
405870,B,1,77.69264733,2023-11-16 08:22:00,Credit Card,Books,7.690923036,71.71736562,64.95,Medium,4,-0.21978374554845242,1,-15.859701383760692
184458,C,7,30.2602123,2023-09-19 13:29:00,Credit Card,Books,13.14182382,183.9842796,28.75,Medium,4,-0.21978374554845242,1,-15.859701383760692
738342,B,9,63.69439393,2024-02-10 17:16:00,Cash,Books,3.990390315,550.374651,61.8,Medium,3,-0.142377082670556,1,-13.49141294030206
822975,D,1,69.90924802,2023-10-05 08:02:00,PayPal,Books,8.831519759,63.73519897,59.86,Medium,4,-0.21978374554845242,1,-15.859701383760692
372225,C,2,67.49340923,2024-02-05 09:32:00,Cash,Clothing,11.44609553,119.5360983,60.05,Medium,6,-0.22742157988984474,1,-24.268182851686856
665401,B,1,47.52914497,2023-12-28 10:02:00,Debit Card,Books,5.713964384,44.81334655,38.46,High,2,-0.35694265080674487,1,-16.208538627422996
933004,D,2,92.95613109,2023-08-25 03:13:00,PayPal,Electronics,16.23983643,155.7204149,96.96,High,5,-0.728344149580409,1,-22.583071910753628
540774,C,5,78.59817773,2023-06-07 11:08:00,PayPal,Books,12.09575259,345.455683,73.65,Medium,4,-0.21978374554845242,1,-15.859701383760692
60963,C,1,67.73520496,2024-04-15 21:03:00,Cash,Clothing,3.411837326,65.42418996,53.32,High,2,-0.33142107161428974,1,-13.648232064169923
762460,C,5,45.44007116,2023-12-27 15:33:00,Debit Card,Electronics,4.225574979,217.5998344,49.18,High,2,-0.4230762001181985,1,-9.83839735937767
537361,B,5,44.1994422,2023-08-09 07:06:00,PayPal,Books,7.138259198,205.2218573,47.74,High,2,-0.35694265080674487,1,-16.208538627422996
533984,D,8,36.71191683,2023-10-08 11:19:00,Debit Card,Books,6.982088274,273.1892671,37.95,Medium,4,-0.21978374554845242,1,-15.859701383760692
628018,D,7,75.47483529,2024-02-20 09:59:00,Cash,Books,16.73074131,439.9313509,85.86,Medium,3,-0.142377082670556,1,-13.49141294030206
529231,D,3,35.23420098,2024-01-10 16:50:00,PayPal,Clothing,5.03013291,100.3856215,38.6,Medium,6,-0.22742157988984474,1,-24.268182851686856
13838,D,7,64.02189732,2023-11-24 06:08:00,Credit Card,Books,10.40920086,401.504106,66.95,Medium,4,-0.21978374554845242,1,-15.859701383760692
882359,B,3,61.41597248,2023-05-15 19:58:00,PayPal,Electronics,0.551778111,183.2312778,56.77,Medium,0,-0.20964821102558245,0,-10.966965978347154
288669,A,5,16.40804332,2024-04-26 21:44:00,Cash,Books,6.051055127,77.07591789,17.98,High,2,-0.35694265080674487,1,-16.208538627422996
445348,C,5,39.84349287,2024-02-02 12:56:00,Credit Card,Electronics,3.80367095,191.6398875,38.94,Medium,0,-0.20964821102558245,1,-10.966965978347154
320035,A,8,25.47568316,2023-05-26 15:23:00,PayPal,Electronics,13.13583168,177.0339224,23.04,Medium,0,-0.20964821102558245,1,-10.966965978347154
962630,A,4,53.61308063,2024-04-17 18:58:00,Credit Card,Home Decor,19.83715854,171.9110753,54.84,High,2,-0.2629230610634127,1,-12.400453703881936
158888,D,7,72.49457469,2023-05-11 06:30:00,Credit Card,Books,11.1619018,450.8196101,72.93,Medium,3,-0.142377082670556,1,-13.49141294030206
152632,B,3,26.11994315,2023-05-17 11:37:00,Cash,Clothing,4.845005985,74.56329101,26.79,Medium,6,-0.22742157988984474,1,-24.268182851686856
973910,A,5,16.23200461,2023-06-24 03:09:00,Credit Card,Books,2.761465,78.91881742,16.51,Medium,4,-0.21978374554845242,1,-15.859701383760692
803043,B,7,17.36922041,2023-08-09 11:09:00,Credit Card,Electronics,12.15595466,106.804781,15.76,High,2,-0.4230762001181985,1,-9.83839735937767
471992,A,3,12.03442503,2024-03-14 19:13:00,Debit Card,Electronics,0.747200713,35.83351117,10.91,Medium,0,-0.20964821102558245,0,-10.966965978347154
74781,C,2,35.38387434,2024-01-26 12:31:00,Credit Card,Electronics,19.56007103,56.92552678,38.18,Medium,0,-0.20964821102558245,1,-10.966965978347154
290607,D,1,78.88590752,2023-10-13 05:28:00,PayPal,Electronics,0.373060332,78.59161549,78.46,Medium,0,-0.20964821102558245,0,-10.966965978347154
193122,A,5,90.0603149,2023-12-03 09:19:00,Debit Card,Electronics,2.125369139,440.7310038,75.87,High,5,-0.728344149580409,1,-22.583071910753628
754445,D,8,14.27827541,2023-10-04 04:37:00,Credit Card,Clothing,11.05788216,101.5952043,12.93,Medium,6,-0.22742157988984474,1,-24.268182851686856
421077,D,5,21.23263262,2023-05-14 15:07:00,PayPal,Home Decor,13.14450977,92.20853574,17.91,Medium,1,-0.1958735173610127,1,-14.246726186420569
525032,D,3,76.7557223,2024-03-20 08:32:00,Credit Card,Home Decor,3.186978181,222.9286025,79.52,Medium,1,-0.1958735173610127,1,-14.246726186420569
615484,C,1,63.71272793,2023-05-29 15:48:00,Debit Card,Clothing,0.830718675,63.1834544,66.11,Medium,6,-0.22742157988984474,0,-24.268182851686856
961715,A,8,57.98497071,2023-07-02 19:21:00,Debit Card,Home Decor,4.525623205,442.8863153,50.28,Medium,1,-0.1958735173610127,1,-14.246726186420569
288881,C,6,48.56267011,2023-06-13 18:16:00,PayPal,Electronics,15.17865253,247.1490669,43.62,Medium,0,-0.20964821102558245,1,-10.966965978347154
361076,B,6,69.57593997,2023-11-25 17:51:00,Debit Card,Electronics,3.954387182,400.9478275,71.52,Medium,0,-0.20964821102558245,1,-10.966965978347154
21366,B,3,64.09936093,2023-10-31 20:32:00,Credit Card,Home Decor,0.936748637,190.4967331,60.23,Medium,1,-0.1958735173610127,0,-14.246726186420569
650758,C,2,75.08581104,2024-01-27 15:24:00,Credit Card,Clothing,18.75493959,122.0070251,65.43,Medium,6,-0.22742157988984474,1,-24.268182851686856
617618,B,5,51.87888938,2023-07-31 21:48:00,Cash,Books,1.556220972,255.3576961,55.66,Medium,4,-0.21978374554845242,1,-15.859701383760692
632394,A,3,52.89336929,2023-08-20 03:00:00,Credit Card,Clothing,13.28836438,137.5941169,51.86,High,2,-0.33142107161428974,1,-13.648232064169923
692510,A,9,14.24803279,2024-01-31 11:30:00,PayPal,Books,2.17014915,125.449463,11.03,Medium,4,-0.21978374554845242,1,-15.859701383760692
302506,D,3,22.34840501,2024-01-19 10:47:00,PayPal,Books,0.36334137,66.80161202,21.87,Medium,4,-0.21978374554845242,0,-15.859701383760692
484080,D,3,26.34417228,2023-05-10 04:11:00,Debit Card,Electronics,13.10169658,68.67791629,32.14,Medium,0,-0.20964821102558245,1,-10.966965978347154
199593,A,8,34.92063644,2024-03-25 21:54:00,Cash,Books,11.8774587,246.1836182,36.16,Medium,4,-0.21978374554845242,1,-15.859701383760692
185268,A,5,19.821669,2023-08-20 13:43:00,PayPal,Clothing,8.712107945,90.47391898,19.97,High,2,-0.33142107161428974,1,-13.648232064169923
308577,C,1,82.26701549,2024-03-13 05:43:00,Cash,Books,2.220633657,80.44016646,84.56,Medium,4,-0.21978374554845242,1,-15.859701383760692
693449,B,2,93.26989273,2023-08-01 19:42:00,Cash,Books,6.156890258,175.0547356,87.91,High,5,-0.9078650568091984,1,-16.866341989690344
708568,A,6,73.26045719,2024-03-07 07:22:00,Cash,Electronics,2.167355144,430.0358574,67.79,Medium,0,-0.20964821102558245,1,-10.966965978347154
597349,B,9,35.6480471,2024-01-25 08:45:00,Debit Card,Home Decor,9.21728492,291.2603852,29.63,Medium,1,-0.1958735173610127,1,-14.246726186420569
201404,D,2,52.8832149,2023-09-05 02:40:00,Credit Card,Electronics,6.58476566,98.80195824,46.68,Medium,0,-0.20964821102558245,1,-10.966965978347154
653445,D,5,14.57423493,2023-07-31 07:55:00,PayPal,Clothing,3.41938001,70.37943227,16.38,Medium,6,-0.22742157988984474,1,-24.268182851686856
596383,B,9,24.77341307,2023-05-19 06:25:00,Cash,Books,14.58010595,190.4528087,24.06,Medium,4,-0.21978374554845242,1,-15.859701383760692
741281,D,2,53.3756957,2023-05-22 05:12:00,Debit Card,Clothing,9.664565659,96.43433309,58.46,Medium,6,-0.22742157988984474,1,-24.268182851686856
741281,D,2,53.3756957,2023-05-22 05:12:00,Debit Card,Clothing,9.664565659,96.43433309,58.46,Medium,3,-0.20783185574238006,1,-25.0028469359639
375319,B,2,71.77721356,2023-09-12 02:12:00,Credit Card,Books,15.67256937,121.0557599,56.05,Medium,4,-0.21978374554845242,1,-15.859701383760692
999607,D,1,22.19961093,2024-03-21 10:57:00,Cash,Home Decor,19.82360208,17.7988484,21.87,Medium,1,-0.1958735173610127,1,-14.246726186420569
417293,C,7,10.43806807,2023-10-04 07:16:00,Cash,Electronics,17.43043447,60.33067217,12.58,Medium,0,-0.20964821102558245,1,-10.966965978347154
68340,B,5,45.99061802,2023-07-31 17:01:00,Credit Card,Clothing,19.5479935,185.001875,45.44,Medium,6,-0.22742157988984474,1,-24.268182851686856
495574,C,9,26.71665711,2023-05-08 08:51:00,PayPal,Clothing,3.49832833,232.0381866,27.85,Medium,6,-0.22742157988984474,1,-24.268182851686856
395200,A,2,28.83212782,2023-07-04 17:20:00,Debit Card,Books,4.391946233,55.13167253,26.26,Medium,4,-0.21978374554845242,1,-15.859701383760692
682927,A,3,16.17058845,2023-07-09 20:39:00,PayPal,Clothing,2.688567992,47.20749355,15.49,Medium,6,-0.22742157988984474,1,-24.268182851686856
382006,D,1,20.08347983,2024-04-17 04:56:00,PayPal,Clothing,2.634171816,19.55444646,19.49,High,2,-0.33142107161428974,1,-13.648232064169923
305333,C,9,40.06824068,2023-09-12 17:28:00,PayPal,Electronics,4.869780265,343.0530486,38.42,Medium,0,-0.20964821102558245,1,-10.966965978347154
822451,D,4,73.62143933,2023-10-30 17:40:00,Debit Card,Books,12.94339927,256.36929,68.1,Medium,4,-0.21978374554845242,1,-15.859701383760692
615610,B,7,13.5432502,2023-08-06 00:10:00,Cash,Home Decor,19.16482861,76.6339666,13.95,High,2,-0.2629230610634127,1,-12.400453703881936
613570,A,6,61.60083291,2023-10-31 08:31:00,Cash,Home Decor,6.686677058,344.8907049,48.97,Medium,1,-0.1958735173610127,1,-14.246726186420569
759591,B,5,79.01525147,2023-12-14 03:36:00,Cash,Books,2.04990014,386.9775886,93.97,High,5,-0.9078650568091984,1,-16.866341989690344
34257,B,8,45.74692397,2024-01-01 19:33:00,PayPal,Electronics,7.888459184,337.1055724,43.98,Medium,0,-0.20964821102558245,1,-10.966965978347154
939421,C,6,80.98750393,2023-10-23 13:55:00,PayPal,Clothing,9.866078601,437.9832788,71.71,Medium,6,-0.22742157988984474,1,-24.268182851686856
613269,C,8,24.95795294,2023-09-22 17:14:00,Credit Card,Home Decor,1.45019658,196.7681085,23.65,Medium,1,-0.1958735173610127,1,-14.246726186420569
994182,D,2,62.73184449,2023-10-13 01:08:00,Cash,Books,0.677497097,124.6136761,55.93,Medium,4,-0.21978374554845242,0,-15.859701383760692
597048,D,7,31.97276084,2023-10-16 18:45:00,Debit Card,Books,14.73131551,190.8392679,28.88,Medium,4,-0.21978374554845242,1,-15.859701383760692
478101,A,2,96.60836169,2024-04-12 21:04:00,Credit Card,Books,12.49698133,169.0704655,94.32,High,5,-0.9078650568091984,1,-16.866341989690344
